DBCODE,ENTITY,YEAR,DATE,STREAM,SITE,SITE_CODE,TRANSECT,REACH_SECTION,WETTED_WIDTH,DEPTH_1,DEPTH_2,DEPTH_3,DEPTH_4,DEPTH_5,MAX_DEPTH,REACH_LENGTH,NOTES
AS011,2,2018,2018-08-21,"McRae","MCTW_UPPER","RT_690_793",10,M,150,3.4,6.0,4.8,6.5,0.8,7.1,70,""
AS011,2,2018,2018-08-21,"McRae","MCTW_UPPER","RT_690_793",15,M,150,2.5,7.6,6.2,5.1,5.3,9.1,70,""
AS011,2,2018,2018-08-21,"McRae","MCTW_UPPER","RT_690_793",20,M,160,1.3,6.7,2.6,1.8,1.0,6.7,70,""
AS011,2,2018,2018-08-21,"McRae","MCTW_UPPER","RT_690_793",25,M,140,3.9,7.3,15.3,17.0,12.4,19.6,70,""
AS011,2,2018,2018-08-21,"McRae","MCTW_UPPER","RT_690_793",30,M,190,1.9,5.5,2.8,3.2,1.6,6.2,70,""
AS011,2,2018,2018-08-21,"McRae","MCTW_UPPER","RT_690_793",35,M,130,5.1,5.4,2.1,1.6,1.0,10.1,70,""
AS011,2,2018,2018-08-21,"McRae","MCTW_UPPER","RT_690_793",40,M,360,8.9,5.3,5.5,6.1,2.9,10.2,70,""
AS011,2,2018,2018-08-21,"McRae","MCTW_UPPER","RT_690_793",45,M,140,4.8,5.7,8.4,3.2,1.1,10.4,70,""
AS011,2,2018,2018-08-21,"McRae","MCTW_UPPER","RT_690_793",50,M,200,9.0,6.5,3.1,3.8,1.7,9.8,70,""
AS011,2,2018,2018-08-21,"McRae","MCTW_UPPER","RT_690_793",55,M,90,1.4,0.8,1.1,1.8,0.6,2.9,70,""
AS011,2,2018,2018-08-21,"McRae","MCTW_UPPER","RT_690_793",60,M,80,1.7,1.6,1.1,0.5,3.1,3.8,70,"Between 60 and 65 there is a debris dam so we were not able to access and shock it"
AS011,2,2018,2018-08-21,"McRae","MCTW_UPPER","RT_690_793",65,M,90,0.6,2.4,2.6,3.0,0.9,3.3,70,""
AS011,2,2018,2018-08-21,"McRae","MCTW_UPPER","RT_690_793",70,M,90,5.6,10.9,18.1,12.2,6.0,28.7,70,""
AS011,2,2018,2018-08-22,"McRae","M404_LOWER","R620",0,M,380,5.5,30.2,32.1,40.5,24.4,42.0,45,"Transects 15 - 25 are a split channal with a well-established boulder gravel bar and live mature alders"
AS011,2,2018,2018-08-22,"McRae","M404_LOWER","R620",5,M,450,11.4,9.6,30.7,14.3,6.4,34.4,45,""
AS011,2,2018,2018-08-22,"McRae","M404_LOWER","R620",10,M,450,2.4,23.7,14.8,8.8,2.9,33.5,45,""
AS011,2,2018,2018-08-22,"McRae","M404_LOWER","R620",15,L,810,4.4,6.2,8.1,3.0,1.1,11.7,45,"15L- 2.1 m gravel bar between 15R and 15L"
AS011,2,2018,2018-08-22,"McRae","M404_LOWER","R620",15,R,810,23.9,33.9,32.4,18.6,8.1,34.6,45,"15R- 2.1 m gravel bar between 15R and 15L"
AS011,2,2018,2018-08-22,"McRae","M404_LOWER","R620",20,L,1260,41.3,32.4,23.8,14.6,4.0,50.5,45,"20L- 3.2 m gravel bar between 20R and 20L"
AS011,2,2018,2018-08-22,"McRae","M404_LOWER","R620",20,R,1260,4.1,22.4,7.4,5.7,14.0,25.4,45,"20R-3.2 m gravel bar between 20R and 20L"
AS011,2,2018,2018-08-22,"McRae","M404_LOWER","R620",25,L,950,15.3,13.8,7.7,9.3,1.2,18.4,45,"25L-3.4 m gravel bar between 25R and 25L"
AS011,2,2018,2018-08-22,"McRae","M404_LOWER","R620",25,R,950,3.2,9.6,3.4,10.4,5.3,21.5,45,"25R-3.4 m gravel bar between 25R and 25L"
AS011,2,2018,2018-08-22,"McRae","M404_LOWER","R620",30,M,850,9.9,10.6,5.1,5.7,8.4,17.2,45,"1.6 m gravel bar"
AS011,2,2018,2018-08-22,"McRae","M404_LOWER","R620",35,M,860,4.7,13.6,12.9,7.4,7.9,26.3,45,""
AS011,2,2018,2018-08-22,"McRae","M404_LOWER","R620",40,M,740,4.0,14.6,4.8,12.4,22.8,24.9,45,"1.3 m gravel bar"
AS011,2,2018,2018-08-22,"McRae","M404_LOWER","R620",45,M,440,5.2,4.7,6.8,4.0,3.7,12.6,45,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_ABOVE_EOF","M881",0,M,300,13.0,16.4,7.3,7.9,2.0,20.3,65,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_ABOVE_EOF","M881",5,M,220,19.8,16.2,16.7,16.0,34.0,23.0,65,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_ABOVE_EOF","M881",10,M,250,12.3,20.9,24.0,10.4,6.0,24.4,65,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_ABOVE_EOF","M881",15,M,260,10.2,17.1,19.8,11.3,3.0,21.0,65,"side channel: ~0.5m wide, max depth 5.9cm"
AS011,2,2018,2018-08-29,"Mack","MACK_HW_ABOVE_EOF","M881",20,M,300,14.9,21.5,12.2,13.0,3.0,21.5,65,"side channel: ~0.4m wide, max depth 3.5cm"
AS011,2,2018,2018-08-29,"Mack","MACK_HW_ABOVE_EOF","M881",25,M,510,13.7,11.1,40.9,34.5,5.0,42.0,65,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_ABOVE_EOF","M881",30,M,560,18.3,9.7,18.5,6.9,46.0,36.0,65,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_ABOVE_EOF","M881",35,M,720,26.5,42.4,53.0,57.2,5.0,62.1,65,"5m log jam with hyporheic flow"
AS011,2,2018,2018-08-29,"Mack","MACK_HW_ABOVE_EOF","M881",40,M,710,4.5,0.9,20.2,6.1,4.0,22.5,65,"2.7m gravel bar"
AS011,2,2018,2018-08-29,"Mack","MACK_HW_ABOVE_EOF","M881",45,M,710,118.6,44.9,45.8,10.6,8.0,118.6,65,"1.9m gravel bar"
AS011,2,2018,2018-08-29,"Mack","MACK_HW_ABOVE_EOF","M881",50,M,390,14.4,3.9,10.9,21.0,6.0,22.9,65,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_ABOVE_EOF","M881",55,M,390,90.5,78.0,41.5,47.0,30.5,90.5,65,"1.6m gravel bar"
AS011,2,2018,2018-08-29,"Mack","MACK_HW_ABOVE_EOF","M881",60,M,560,24.0,20.4,28.5,8.4,8.4,30.6,65,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_ABOVE_EOF","M881",65,M,200,15.9,9.9,20.7,10.1,3.5,32.0,65,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_BELOW_EOF","M864",0,M,590,7.3,19.1,2.2,3.5,10.5,22.4,76,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_BELOW_EOF","M864",5,M,310,8.0,34.5,15.2,16.6,5.3,35.4,76,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_BELOW_EOF","M864",10,M,340,11.2,8.5,16.5,10.8,5.0,22.3,76,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_BELOW_EOF","M864",15,M,240,6.7,17.0,11.5,10.1,7.6,20.1,76,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_BELOW_EOF","M864",20,M,880,16.1,16.5,3.6,10.3,9.7,37.5,76,"1.1m gravel bar"
AS011,2,2018,2018-08-29,"Mack","MACK_HW_BELOW_EOF","M864",25,M,540,11.6,5.8,14.7,32.0,10.6,32.8,76,"2.5m gravel bar"
AS011,2,2018,2018-08-29,"Mack","MACK_HW_BELOW_EOF","M864",30,M,160,4.4,5.8,9.8,6.5,6.4,10.3,76,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_BELOW_EOF","M864",35,M,530,11.5,6.3,5.0,6.0,5.4,14.3,76,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_BELOW_EOF","M864",40,M,670,11.5,9.2,4.2,11.0,7.1,20.8,76,"1m gravel bar"
AS011,2,2018,2018-08-29,"Mack","MACK_HW_BELOW_EOF","M864",45,M,790,8.6,15.1,2.3,15.9,8.2,32.5,76,""
AS011,2,2018,2018-08-29,"Mack","MACK_HW_BELOW_EOF","M864",50,M,420,2.7,6.7,2.8,9.9,4.5,13.0,76,"1.2m gravel bar"
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_ADD","R556",0,M,550,6.0,12.0,27.0,9.0,11.0,27.0,65,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_ADD","R556",5,M,450,12.0,13.0,30.0,40.0,3.0,40.0,65,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_ADD","R556",10,M,450,21.0,20.0,18.0,6.0,3.0,33.0,65,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_ADD","R556",15,M,640,10.0,14.0,21.0,18.0,16.0,21.0,65,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_ADD","R556",20,M,490,11.0,29.0,26.0,11.0,9.0,44.0,65,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_ADD","R556",25,M,560,20.0,28.0,23.0,10.0,8.0,30.0,65,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_ADD","R556",30,M,530,6.0,24.0,24.0,12.0,12.0,31.0,65,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_ADD","R556",35,M,460,15.0,26.0,15.0,16.0,13.0,26.0,65,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_ADD","R556",40,M,500,4.0,19.0,7.0,9.0,4.0,22.0,65,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_ADD","R556",45,M,610,10.0,19.0,16.0,13.0,3.0,24.0,65,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_ADD","R556",50,M,570,5.0,7.0,24.0,19.0,25.0,29.0,65,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_ADD","R556",55,M,500,8.0,14.0,11.0,11.0,14.0,21.0,65,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_ADD","R556",60,M,570,5.0,9.0,15.0,9.0,6.0,23.0,65,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_ADD","R556",65,M,600,5.0,15.0,11.0,7.0,18.0,20.0,65,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_DEPL","R557",0,M,600,5.0,15.0,11.0,7.0,18.0,20.0,72,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_DEPL","R557",5,M,510,11.0,14.0,21.0,26.0,11.0,35.0,72,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_DEPL","R557",10,M,370,25.0,26.0,27.0,19.0,11.0,28.0,72,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_DEPL","R557",15,M,480,8.0,11.0,15.0,12.0,14.0,27.0,72,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_DEPL","R557",20,M,430,1.0,14.0,23.0,9.0,5.0,32.0,72,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_DEPL","R557",25,M,430,6.0,17.0,9.0,17.0,11.0,22.0,72,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_DEPL","R557",30,M,400,10.0,17.0,9.0,11.0,12.0,22.0,72,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_DEPL","R557",35,M,780,3.0,8.0,17.0,10.0,5.0,22.0,72,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_DEPL","R557",40,M,720,3.0,7.0,13.0,25.0,5.0,37.0,72,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_DEPL","R557",45,M,660,2.0,9.0,21.0,5.0,1.0,23.0,72,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_DEPL","R557",50,M,750,8.0,16.0,16.0,15.0,17.0,18.0,72,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_DEPL","R557",55,M,750,11.0,6.0,14.0,9.0,8.0,20.0,72,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_DEPL","R557",60,M,720,1.0,1.0,15.0,12.0,10.0,17.0,72,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_DEPL","R557",65,M,640,9.0,7.0,15.0,18.0,18.0,25.0,72,""
AS011,2,2019,2019-07-23,"McRae","MCRAE_SCALER_DEPL","R557",70,M,700,12.0,12.0,14.0,16.0,19.0,19.0,72,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",0,M,740,22.0,9.0,15.0,20.0,16.0,22.0,73,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",5,M,700,5.0,10.0,12.0,15.0,12.0,15.0,73,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",10,M,780,8.0,13.0,15.0,9.0,16.0,16.0,73,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",15,M,540,9.0,21.0,20.0,22.0,27.0,32.0,73,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",20,M,500,14.0,28.0,22.0,20.0,7.0,29.0,73,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",25,M,530,29.0,21.0,29.0,11.0,6.0,36.0,73,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",30,M,500,8.0,20.0,21.0,13.0,13.0,25.0,73,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",35,M,540,20.0,10.0,19.0,15.0,12.0,15.0,73,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",40,M,470,15.0,20.0,14.0,12.0,7.0,21.0,73,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",45,M,530,11.0,20.0,12.0,15.0,14.0,20.0,73,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",50,M,430,5.0,18.0,22.0,25.0,16.0,30.0,73,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",55,M,370,8.0,33.0,27.0,29.0,11.0,39.0,73,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",60,M,410,9.0,10.0,20.0,11.0,20.0,20.0,73,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",65,M,390,2.0,19.0,16.0,28.0,29.0,31.0,73,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",70,M,310,11.0,20.0,25.0,12.0,2.0,26.0,73,""
AS011,2,2019,2019-07-30,"McRae","MCRAE_SCALER_CONTROL","R558",73,M,320,2.0,11.0,20.0,15.0,5.0,23.0,73,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",0,M,220,4.0,28.0,30.0,16.0,3.0,34.0,75,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",5,M,483,12.0,20.0,6.0,9.0,1.0,25.0,75,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",10,M,449,20.0,7.0,8.0,17.0,5.0,19.0,75,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",15,M,391,5.0,8.0,12.0,8.0,11.0,16.0,75,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",20,M,339,6.0,13.0,22.0,21.0,17.0,22.0,75,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",25,M,255,14.0,27.0,13.0,11.0,3.0,31.0,75,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",30,M,288,17.0,21.0,23.0,24.0,5.0,30.0,75,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",35,M,276,14.0,24.0,24.0,16.0,4.0,26.0,75,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",40,M,669,3.0,13.0,11.0,17.0,6.0,21.0,75,"Split UL:1.61/UR: 2.4"
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",45,M,240,8.0,17.0,14.0,10.0,7.0,18.0,75,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",50,M,280,9.0,26.0,22.0,20.0,12.0,28.0,75,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",55,M,268,7.0,17.0,18.0,9.0,11.0,21.0,75,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",60,M,351,20.0,7.0,21.0,23.0,32.0,38.0,75,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",65,M,455,14.0,6.0,5.0,11.0,5.0,25.0,75,"Split UL: 1.5/UR: 2.32"
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",70,M,353,6.0,5.0,10.0,11.0,5.0,12.0,75,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_BELOW_CULVERT","R818",75,M,488,7.0,11.0,10.0,12.0,16.0,20.0,75,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_STREON","R834",0,M,510,8.0,3.0,13.0,24.0,19.0,25.0,67,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_STREON","R834",5,M,458,14.0,17.0,16.0,13.0,6.0,19.0,67,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_STREON","R834",10,M,468,8.0,28.0,9.0,10.0,5.0,28.0,67,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_STREON","R834",15,M,281,7.0,15.0,28.0,16.0,5.0,28.0,67,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_STREON","R834",20,M,257,5.0,18.0,13.0,10.0,9.0,21.0,67,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_STREON","R834",25,M,390,5.0,14.0,16.0,15.0,5.0,23.0,67,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_STREON","R834",30,M,570,10.0,30.0,23.0,23.0,26.0,36.0,67,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_STREON","R834",35,M,365,7.0,6.0,8.0,16.0,22.0,32.0,67,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_STREON","R834",40,M,343,24.0,26.0,12.0,12.0,5.0,30.0,67,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_STREON","R834",45,M,445,10.0,22.0,23.0,14.0,8.0,26.0,67,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_STREON","R834",50,M,335,9.0,20.0,13.0,16.0,23.0,23.0,67,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_STREON","R834",55,M,520,14.0,32.0,34.0,24.0,28.0,39.0,67,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_STREON","R834",60,M,398,13.0,14.0,11.0,21.0,13.0,21.0,67,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_STREON","R834",65,M,462,6.0,9.0,7.0,8.0,8.0,18.0,67,""
AS011,2,2019,2019-08-01,"McRae","MCRAE_STREON","R834",67,M,550,28.0,15.0,11.0,4.0,8.0,33.0,67,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",0,M,465,20.0,20.0,30.0,26.0,40.0,40.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",5,M,600,8.0,22.0,20.0,19.0,17.0,25.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",10,M,740,23.0,38.0,26.0,32.0,29.0,40.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",15,M,660,22.0,15.0,34.0,26.0,34.0,39.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",20,M,740,15.0,16.0,44.0,53.0,41.0,59.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",25,M,850,51.0,46.0,57.0,37.0,13.0,61.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",30,M,700,12.0,14.0,22.0,18.0,29.0,32.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",35,M,930,16.0,30.0,13.0,20.0,29.0,35.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",40,M,890,14.0,43.0,15.0,29.0,20.0,43.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",45,M,900,14.0,24.0,29.0,40.0,26.0,42.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",50,M,880,21.0,26.0,10.0,20.0,39.0,40.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",55,M,760,13.0,20.0,19.0,15.0,34.0,40.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",60,M,890,18.0,44.0,50.0,44.0,60.0,60.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",65,M,700,16.0,20.0,15.0,27.0,12.0,32.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",70,M,460,16.0,28.0,46.0,41.0,55.0,59.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",75,M,500,18.0,26.0,28.0,18.0,29.0,30.0,78,""
AS011,2,2019,2019-08-13,"Lookout","L701_LOWER","L755",78,M,550,5.0,24.0,39.0,30.0,8.0,39.0,78,""
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",0,M,360,9.0,6.0,2.0,5.0,3.0,11.0,75,""
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",5,M,270,12.0,30.0,30.0,22.0,35.0,35.0,75,""
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",10,M,300,16.0,25.0,30.0,21.0,29.0,31.0,75,""
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",15,M,180,2.0,13.0,3.0,2.0,8.0,13.0,75,""
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",20,M,370,5.0,3.0,3.0,21.0,9.0,21.0,75,"confluence of split channel"
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",25,M,670,12.0,32.0,4.0,34.0,11.0,34.0,75,"cobble bar = 1.9m; depth_1 & depth 2 left channel"
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",30,M,880,3.0,3.0,13.0,19.0,17.0,27.0,75,"cobble bar = 6.0m; depth_1 & depth 2 left channel"
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",35,M,1070,8.0,3.0,14.0,26.0,11.0,26.0,75,"cobble bar = 6.8m; depth_1 & depth 2 left channel"
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",40,M,1140,12.0,14.0,25.0,30.0,17.0,32.0,75,"log jam & small isolated pool at 40m; cobble bar = 6.9m; depth_1 & depth 2 left channel"
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",45,M,710,21.0,32.0,22.0,40.0,35.0,42.0,75,"cobble bar = 3.0m; channel is 2 separated pools at 45m; depth_1 & depth 2 left channel"
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",50,M,180,3.0,8.0,8.0,4.0,1.0,8.0,75,""
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",55,M,260,10.0,17.0,15.0,13.0,24.0,24.0,75,""
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",60,M,250,22.0,11.0,7.0,12.0,18.0,22.0,75,""
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",65,M,530,10.0,31.0,27.0,4.0,5.0,31.0,75,""
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",70,M,520,30.0,15.0,18.0,10.0,5.0,32.0,75,""
AS011,2,2019,2019-08-14,"Lookout","LO_SCALER_CONTROL","L1003",75,M,700,4.0,3.0,7.0,1.0,1.0,0.0,75,"cobble bar = 4.6m; depth_1 & depth 2 left channel"
AS011,2,2019,2019-08-15,"McRae","MCTW_UPPER","RT_690_793",0,M,250,7.0,6.0,5.0,9.0,8.0,12.0,49,""
AS011,2,2019,2019-08-15,"McRae","MCTW_UPPER","RT_690_793",5,M,190,4.0,7.0,15.0,14.0,4.0,16.0,49,""
AS011,2,2019,2019-08-15,"McRae","MCTW_UPPER","RT_690_793",10,M,130,6.0,4.0,3.0,1.0,4.0,8.0,49,""
AS011,2,2019,2019-08-15,"McRae","MCTW_UPPER","RT_690_793",15,M,180,4.0,6.0,6.0,3.0,4.0,7.0,49,""
AS011,2,2019,2019-08-15,"McRae","MCTW_UPPER","RT_690_793",20,M,210,2.0,5.0,5.0,9.0,5.0,11.0,49,""
AS011,2,2019,2019-08-15,"McRae","MCTW_UPPER","RT_690_793",25,M,170,7.0,6.0,13.0,3.0,4.0,13.0,49,""
AS011,2,2019,2019-08-15,"McRae","MCTW_UPPER","RT_690_793",30,M,230,3.0,5.0,10.0,5.0,5.0,11.0,49,""
AS011,2,2019,2019-08-15,"McRae","MCTW_UPPER","RT_690_793",35,M,130,2.0,2.0,7.0,5.0,2.0,7.0,49,""
AS011,2,2019,2019-08-15,"McRae","MCTW_UPPER","RT_690_793",40,M,200,5.0,10.0,15.0,19.0,10.0,21.0,49,""
AS011,2,2019,2019-08-15,"McRae","MCTW_UPPER","RT_690_793",45,M,150,2.0,2.0,2.0,4.0,2.0,6.0,49,""
AS011,2,2019,2019-08-15,"McRae","MCTW_UPPER","RT_690_793",49,M,190,4.0,2.0,10.0,15.0,2.0,15.0,49,""
